8931,108133	385,0536142
7680,65414	4579,352364
1920,294047	5193,3839
1185,513369	1188,105791
8361,595992	3506,040295
9762,564847	5081,301796
1252,015486	8379,094807
1546,034179	5722,569463
2658,012312	2529,969736
3915,675508	8875,892265
7937,945097	7563,344183
9603,309468	3046,010497
3644,005195	9195,157327
9342,28352	7350,696175
5195,172784	9546,102544
1514,921338	5563,337835
1706,066326	7529,745929
6345,910865	4136,867871
2549,94772	4858,954425
3334,956952	6981,751113
6435,681114	65,69324384
3488,558547	2974,794117
8239,763466	8670,881212
8433,83045	5233,564255
9189,224593	5921,54461
6423,525357	1209,206608
7398,070205	2898,665324
3635,535835	7107,12014
1794,762271	6621,30036
3861,284572	5861,425035
1172,371126	565,5444171
7646,743008	9469,607
6154,769048	3134,857504
4380,472879	880,3880444
8195,357847	3581,017504
6720,19518	8104,122837
9479,925951	4844,890037
2602,494414	3227,696496
6096,146203	6851,194047
3491,996373	9105,828895
6255,085271	1700,173745
4230,016744	6565,81988
2260,297464	9578,221592
7334,371716	6882,17975
1887,274979	8323,105944
2226,760247	5240,456534
1413,105103	4199,204118
1398,356588	2760,862589
5722,723146	3844,029119
1704,28756	4241,745439
4381,170832	4295,495818
1115,409802	9271,786165
9630,975882	9862,174596
8071,045305	4634,193006
77,29315311	7640,321069
6874,803115	9631,998735
7563,570403	5850,148041
6760,737149	9242,2747
8275,836661	3941,260053
1460,19093	9021,236801
4564,145014	9832,648641
2258,816984	9589,573043
4989,527033	8287,602278
8411,059745	1556,57353
749,1830492	4401,030403
5766,044984	3987,415451
9298,222437	6502,44994
4674,839259	8623,675129
1910,030908	4424,628786
9438,236399	8637,316329
8424,419144	8990,750272
1777,890495	1387,415702
2574,167338	7558,68196
2510,585832	2502,633557
2632,362916	1560,68455
2829,252902	2228,812081
4828,443948	6023,894193
1249,220018	5967,201196
7001,948063	4151,808932
8374,336797	529,1774385
8484,500912	1375,173359
5487,71374	5881,96964
9819,006624	2606,231951
6309,92741	3303,044453
8399,400675	8735,014191
1747,904666	7120,384754
458,5164798	4014,125075
1575,869666	8414,498266
955,4748068	8952,42573
1740,231341	7852,089913
292,0663731	889,92687
5296,388133	4495,976355
6492,00185	94,7116662
4441,675441	7278,501384
8322,070626	3290,457713
6063,914759	3505,7068
2369,633566	4233,729423
6142,836326	88,19061236
