329,5452196	179,1075286
189,3439516	366,1554977
377,6399573	25,16758595
478,295994	343,4257304
224,6434775	272,6947468
310,4096015	263,7415139
4,987714099	278,9141853
195,5589622	99,5049327
224,3280707	157,0989896
117,5257504	286,8552628
295,4485846	443,7965057
228,9593755	247,0315386
140,7221408	208,2624983
334,9718266	374,8553053
447,2109882	99,91628357
285,7819354	435,2683338
445,7122784	27,36198861
381,807192	238,86349
446,6312047	376,7398019
94,73108944	33,90695151
87,07370135	433,9615772
327,6741849	311,1499259
14,69202703	137,1281034
457,2863486	2,203865719
294,1436348	253,9485876
80,03318632	384,9511889
125,173358	287,001957
333,654173	442,6666042
226,6154427	164,5110127
188,9370676	86,13433611
438,2823388	123,8009314
68,04988631	438,2070736
136,4790533	397,0257724
368,4819263	88,65463325
437,3620561	409,7422015
145,5485017	312,6315258
148,7179629	164,9098885
178,0863205	4,106187065
127,0344231	124,2615527
128,7578266	77,22110865
257,3368376	24,51666422
95,8539365	496,9896531
43,50790758	229,2501691
198,1190979	317,8761545
17,82462028	46,67895889
339,8370399	180,9146629
313,8407367	0,437051743
410,2851502	72,77491676
437,6291972	170,534622
461,9912057	306,1079176
73,47862135	205,7010928
129,2810085	129,8100221
209,1940157	316,1118605
421,16514	396,0853441
322,6620251	435,6529599
371,2925174	44,40051305
453,3464113	365,1058967
211,110299	462,3727808
105,3794735	137,2807268
142,6147558	224,363964
48,529394	230,8184981
37,22742128	192,5766339
491,8088457	144,4498932
486,242208	30,4290377
26,58064696	339,762029
26,03206491	465,0042456
478,4816379	136,4710421
162,2619303	48,07250428
441,7411362	407,0781413
331,5995344	222,4082635
232,1635188	55,00970121
409,1800184	292,9465456
270,913836	463,6352823
382,7705672	72,18578714
189,8793655	407,7157452
313,0041943	48,83681037
331,0711772	426,3964456
40,23572871	326,3918359
490,2520003	293,4867443
70,49273246	184,0823299
275,5218552	245,712325
403,3013823	92,64170479
308,1856637	311,6540677
125,7638064	190,2961281
437,9867127	182,9866793
268,1203645	179,3317839
278,8390746	225,6521551
26,74592932	406,7114436
235,8165619	290,9639271
308,5477114	65,19393854
310,607879	111,4595972
435,3718558	297,1745778
0,250225317	494,3866867
103,995014	213,6493753
391,8267963	281,2737812
130,6868229	438,9658936
23,67107937	259,5166793
68,24448778	366,333355
333,3864977	484,0478279
334,0390474	115,8227772
267,3649564	258,7339592
92,81782796	430,5972998
312,0845185	361,1271272
458,3900165	443,169845
191,3233561	57,39443561
39,60168411	138,2478598
99,50406278	326,0377554
229,8975098	252,8319488
65,83015966	337,9150872
261,5939025	315,6854875
472,0868417	411,2259615
307,9271359	388,3007923
469,3144495	87,00641792
120,8793966	481,3296866
152,8243855	140,1251052
398,2438878	35,55627474
263,0259294	211,8585541
68,66893646	379,2620063
229,6189064	378,0527678
272,7602443	87,61112733
233,3730607	108,736915
409,5135648	393,8202769
284,6499861	112,5897326
51,0716407	308,2986452
353,3887366	252,6657686
93,15939702	329,7904503
105,6215042	304,0773527
156,1594791	332,8751103
110,7751198	217,7117968
270,4561207	314,6911206
428,4661675	347,6105329
142,3544283	58,04276863
108,6974937	285,8713775
176,968957	301,8696494
388,7273685	119,7220809
101,0688421	359,2965088
109,4465513	236,8931585
178,678704	302,813812
87,1761196	241,2005626
124,6313569	141,6611343
28,78320106	158,6341952
254,2170242	456,3126214
492,9955185	68,08624074
100,5604127	125,1367613
307,0505293	208,7094366
473,3801978	498,3525047
382,4126199	29,11656617
308,3988128	164,2249786
493,6860326	48,10618324
257,8794254	19,59624226
154,4475063	71,76265771
378,8203611	484,7409418
142,3321091	357,4080541
139,7092899	138,6046956
10,75193395	464,2071985
28,65794878	19,60676511
266,16069	302,8568998
386,381198	146,4031036
445,3063686	380,5308224
179,7709987	265,6195966
323,4380787	114,0154668
191,1961661	105,4048093
181,196844	482,6507729
398,6084576	191,0008351
319,3919248	362,6420903
467,0454133	455,8228671
278,1440625	364,3965598
117,9772523	159,5210569
485,7502998	498,0474579
64,5261761	297,2076198
271,2288161	168,7331624
270,5803539	272,1364903
465,1500674	295,5504145
186,8497301	176,2505294
357,4494031	5,485103566
19,88932817	265,0206246
491,9687673	464,4022421
427,7035285	111,1250095
55,28606933	411,6483186
105,6333876	293,9183748
495,892735	302,0132347
289,4137885	437,4144851
138,6579963	425,2842938
302,3181197	376,2677253
181,3307894	157,5305979
405,8426924	140,6522543
99,11064407	307,2143939
69,92628016	367,3186534
353,9891515	388,5865411
466,0531482	117,6038323
153,772642	485,0474722
262,3762718	436,9617055
198,6046448	307,4957009
290,5155225	208,092769
86,74359534	259,4768931
193,5432835	373,3887293
9,965995029	447,6264849
443,1298829	210,5166467
485,8628863	493,5521185
284,6476711	123,3639848
446,438169	453,8354038
277,0384968	433,8485761
140,523597	453,9996567
339,0098632	288,2882853
467,1399966	460,576542
390,523548	144,4622908
160,7385442	50,16319983
110,4900097	200,6590241
407,3306122	104,159677
298,7736041	268,6413433
236,3535485	419,8862964
401,1753645	75,96970853
485,1449847	157,9504377
254,4752652	45,9484945
138,5494467	1,348732439
272,9545864	230,8811354
205,6132746	64,14545989
89,65223869	119,3707848
263,2836603	319,2346442
407,6241316	84,10724582
283,2403462	182,6340827
307,05642	232,7037897
146,1124169	347,9065104
210,2015427	10,07339457
393,6765623	396,6031749
176,1477951	53,47191832
106,6694027	331,5503116
182,3101777	179,3894483
391,128577	88,32491473
246,0151704	204,0395048
121,3394442	402,7064821
145,9736865	488,9427631
216,3721747	87,66398285
417,601689	25,49102932
358,1761345	67,74022646
61,33898227	203,4884896
93,66178794	71,83015105
450,4831503	95,42276245
28,9537839	456,8523904
388,0521793	79,84985258
255,8217934	19,21873048
77,75561192	110,1115378
97,07796355	290,0374294
249,7234117	378,6131839
70,19979206	335,2812265
240,2425208	362,2991895
241,211929	37,79708897
116,9816482	82,68722812
70,22907301	238,3706345
6,149435993	481,5636778
132,8393704	330,4283
320,6017274	247,2146143
497,0676348	28,79919138
53,70121352	271,8440625
8,244217737	250,0826137
33,79597718	267,3326821
7,735989918	82,36851403
478,4907545	1,818986204
401,6260315	315,5544378
412,3029546	75,49419896
369,4188776	111,9107955
388,6981799	336,8442995
204,4551587	489,7649579
104,1023632	472,154869
275,3705463	495,7012431
269,5600939	352,6331187
186,9917695	243,4941308
18,34764346	71,42628008
135,969966	25,57167014
455,6286061	441,6657456
435,2047375	55,49525756
421,6230045	342,2924074
174,2152765	286,8949863
128,5593609	24,57759471
323,9367624	69,00947749
67,14159987	495,1591584
226,7682397	498,224171
161,1682753	31,04685435
38,16641432	402,2458729
318,4268839	103,2778482
168,0188563	414,2451029
116,8144234	165,6731592
316,8897488	272,1480308
465,5758491	222,0006823
46,98977459	381,0744842
344,6862843	33,16698073
333,923205	338,2469408
237,7580747	457,5939387
174,4919682	88,70294272
201,6251999	348,4930782
76,558068	445,9486169
277,7628936	283,5083732
133,545692	150,0673896
322,7886604	306,8921377
445,2673278	22,31226193
246,2032371	163,3611411
135,7063368	208,3296081
378,8172522	13,63189999
31,66861644	350,3001282
81,41933167	340,007859
492,7820349	196,8077188
11,84672996	107,1911405
211,2143342	494,250982
477,2633136	450,8249318
13,6645019	344,6581073
54,71911375	434,2464869
9,436548306	455,6437341
446,2619195	203,0593888
397,7115287	179,2569933
0,913182456	198,0948823
300,6186353	424,0973892
164,0116272	428,0972444
105,7117342	379,6440799
288,6641278	311,7013951
100,8848718	156,9951677
165,9079983	305,7047571
154,5605794	251,8683648
237,2223671	107,804021
98,14824569	400,1337082
279,7831995	76,19851464
425,1101828	309,1954694
92,69781831	229,4260347
87,80862663	451,6181771
231,8040198	365,5034646
291,4317463	69,74104695
410,8529544	179,2828923
317,081791	177,0244003
87,20837593	342,2480106
9,675696888	241,7414095
110,5548981	393,4421125
348,4166589	292,9220545
284,4690666	69,7835838
102,7307877	33,46874056
457,0091841	164,6935274
73,44095137	32,79124182
109,7909876	64,792427
104,7753992	201,4044825
118,4775206	423,0459163
475,5760884	487,5987328
488,6564079	297,7620776
493,3385575	142,8342846
441,676223	110,4673943
80,52939594	300,6421279
169,2062566	484,4385654
422,647748	237,9246312
250,8069049	70,66446235
436,776696	485,0746677
467,5059285	141,4165215
283,3265263	142,092386
110,1877322	448,5808534
107,1259578	372,0328176
494,7377346	461,7350128
340,9490912	104,2872437
185,8650221	312,0126772
36,51547306	394,1051031
123,6467391	37,07627952
130,7926732	140,0353459
79,17824078	209,4572583
263,2413321	356,6569204
386,1955126	196,062083
301,8248017	341,9354566
92,93994498	306,4458367
181,3914879	386,6366567
354,3108025	467,2868275
336,5596941	459,9315834
137,4269791	41,96995974
423,6743867	328,426579
139,5022721	281,6510595
10,82437697	320,9281105
388,9163865	257,2788636
250,3423841	397,07445
217,3422171	469,2296589
82,19441523	107,3768149
227,454961	188,4588306
485,728459	382,4680662
474,0711174	376,896615
60,6973543	192,6763361
174,5591684	383,4349478
355,3337198	366,7820155
145,1706833	477,074477
252,1945893	484,3514256
364,0569774	7,912340473
154,3002636	36,24383968
393,2150171	109,1548918
208,9254507	355,162779
155,4938434	248,5070003
52,83457462	289,6628954
286,1457674	268,8311766
439,8245692	413,1528587
240,5394024	68,8782954
489,1852038	262,6273354
53,41555657	262,4830245
398,6368296	239,1916257
356,662317	465,6438306
327,0751253	271,9630915
31,72026799	410,3916407
247,900203	348,3186757
448,4607248	195,8691175
230,4432545	66,38687205
426,6222165	384,5019239
82,01067697	280,4270722
79,89458774	454,8349754
477,8374833	477,8899862
72,30503496	256,250719
412,3028922	8,072226845
407,7921784	151,4988225
207,1699144	329,3510193
27,88545875	1,682888764
436,9795427	292,8034931
149,5286586	492,8949813
313,7618275	232,0730366
405,1375465	71,9364937
420,8547443	37,31718423
282,4433698	468,3080053
98,30854332	453,7894054
227,1914552	191,6781458
185,4407781	489,8755157
384,2276655	418,3856801
205,9532673	325,9030818
153,7480512	419,1280797
77,41743287	185,6696171
357,3371199	405,64629
175,7718374	63,09626988
1,584954847	366,7521001
283,7345401	20,11836184
18,74782427	323,780498
234,0994247	273,4092284
236,2608958	281,3450859
309,3055922	343,6825264
171,7153725	295,7017855
136,6936239	314,2059999
401,4452735	4,18066475
183,1645093	267,7110728
395,3849704	463,4701765
380,3247312	50,56975796
227,0306728	208,1424972
74,90402234	326,9570656
461,7107093	178,3050763
293,5726947	392,4215276
380,9522429	493,0644077
495,8697856	435,5303174
367,0602491	140,0743639
203,3611496	452,5817563
337,5695414	397,7069711
278,8267131	264,3960008
8,917706837	24,84520076
207,0315186	289,2358512
57,08469774	79,54772646
148,2059182	284,3740192
428,841301	418,8283405
219,950498	495,5133097
436,3070398	374,139156
3,958219565	460,1742468
338,2517526	123,8596427
356,4006093	140,3031948
58,63035357	302,1499454
494,4270995	291,54303
140,7179811	239,6909068
437,7061598	341,5173194
456,4348407	418,5040488
475,491557	48,42542962
345,225606	214,6584
47,00906041	34,71280028
266,8913587	363,233132
73,83414026	392,3578434
119,7487168	333,8733646
368,5449102	235,0666705
363,7616997	329,332655
59,19572747	76,75773714
462,0937833	285,2544385
351,6996061	89,9023304
418,5975241	293,7178387
31,90547068	212,3366434
275,6584312	102,0731164
390,3505945	123,3418273
436,3622116	394,0603981
398,7304444	460,4452887
57,99006648	307,3785454
247,7042496	476,0926683
221,1036032	57,49667098
82,62560019	166,0767387
357,2762251	423,1103665
134,203955	189,3250253
52,49358922	410,7170649
451,0288468	338,7327466
98,28073276	361,3708021
492,4919741	187,2194044
329,640799	495,438177
463,434259	86,45292997
48,71292563	383,4891362
104,3139651	321,8247907
449,412992	432,7418414
91,0532187	284,3078333
498,9538168	352,4706405
278,0527005	381,2952169
178,6576777	35,75101774
324,7945384	52,26992367
378,6409169	478,2745315
178,1716809	31,32592624
27,84971852	319,8131335
